anime_id,name,genre,type,episodes,rating,members
23611,UnHung Hero (2013),"Adventure, Kids",Movie,1,6.25,53
29743,"Counselor, The (2013)",Slice of Life,ONA,13,6,48
9177,Escape From Tomorrow (2013),"Shounen, Sports",OVA,3,6.33,257
10245,"Double, The (2013)","Fantasy, Horror",OVA,10,5.83,108
32237,12 Years a Slave (2013),"Comedy, Fantasy, Magic",TV,Unknown,5,37
29742,All Is Lost (2013),Slice of Life,ONA,13,5.2,44
6671,Ender's Game (2013),"Adventure, Sci-Fi",Movie,1,5.07,151
9447,Jackass Presents: Bad Grandpa (2013),"Drama, Psychological",Movie,6,5.86,122
33863,Thor: The Dark World (2013),Comedy,ONA,Unknown,2.58,56
32738,Dallas Buyers Club (2013),"Comedy, Slice of Life",Special,18,4.38,46
27915,"Selfish Giant, The (2013)","Shounen, Sports",Special,1,6.44,93
9905,Last Vegas (2013),"Shounen, Sports",TV,26,6.46,208
18759,Philomena (2013),"Shounen, Sports",Movie,1,6.41,106
23721,"Book Thief, The (2013)","Fantasy, Kids",TV,26,6.93,99
32345,The Hunger Games: Catching Fire (2013),Music,Movie,1,5.28,93
33344,"Hobbit: The Desolation of Smaug, The (2013)","Fantasy, Kids, Music",Movie,1,4.21,72
26303,47 Ronin (2013),"Drama, Fantasy, Music",OVA,1,5.88,163
33728,Delivery Man (2013),"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,6.67,5589
18071,Charlie Countryman (2013),"Romance, Seinen",OVA,1,5.29,92
7803,Red Flag (2012),Kids,OVA,1,5.86,176
23185,"Day of the Doctor, The (2013)",Comedy,Movie,1,8.4,66
23187,Guilty of Romance (Koi no tsumi) (2011),Comedy,Movie,1,6,72
30267,Frozen (2013),"Comedy, Slice of Life",Movie,1,5.5,41
29655,Inside Llewyn Davis (2013),,Movie,1,4.42,91
21025,"Wolf of Wall Street, The (2013)","Drama, Military, Thriller",Movie,1,6.33,248
29821,Homefront (2013),"Comedy, Parody",ONA,4,5.32,196
29861,Mandela: Long Walk to Freedom (2013),Comedy,ONA,1,4.91,155
29820,Evangelion: 3.0 You Can (Not) Redo (2012),"Comedy, Parody",ONA,4,5.13,191
29862,All is Bright (2013),Comedy,ONA,1,4.81,157
29860,Tim's Vermeer (2013),Comedy,ONA,1,4.71,135
33703,American Hustle (2013),"Action, Fantasy, Game",ONA,25,6.5,34
30959,"Secret Life of Walter Mitty, The (2013)","Kids, Super Power",OVA,1,7.4,36
30228,Her (2013),"Action, Sci-Fi",Movie,1,4.43,47
9868,RoboGeisha (Robo-geisha) (2009),"Historical, Kids",TV,180,6.04,144
16558,"Christmas Carol, A (1977)","Action, Mecha, Sci-Fi",Movie,1,4.27,101
17893,Lone Survivor (2013),"Comedy, Drama, School, Sports",TV,13,6.78,149
18271,Saving Mr. Banks (2013),"Action, Mecha, Sci-Fi, Shounen, Space",Movie,1,4,114
26237,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),"Drama, Kids",OVA,1,5.5,66
9903,Oldboy (2013),Kids,TV,15,5.77,87
8025,Dampfnudelblues (2013),Comedy,TV,41,5.63,185
11733,Anchorman 2: The Legend Continues (2013),Comedy,TV,34,5.08,114
11731,Snowpiercer (2013),Comedy,Special,2,5.33,94
31202,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),"Comedy, Kids, School, Slice of Life",Movie,1,6.8,206
27855,Guest from the Future (Gostya iz buduschego) (1985),Kids,OVA,1,5.71,57
17657,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)","Adventure, Kids",Special,1,6.4,76
8501,Haunter (2013),"Comedy, Kids, Supernatural",TV,26,6.36,133
24923,Wrong Cops (2013),"Adventure, Kids",Movie,1,7.25,55
29947,"Muppet Christmas: Letters to Santa, A (2008)",Kids,Movie,1,5.8,57
29948,Ninja: Shadow of a Tear (2013),Kids,Movie,1,6,54
32417,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy,TV,25,5.5,39
32418,High School (2010),Comedy,TV,25,4.33,36
32419,Grudge Match (2013),Comedy,TV,25,4.43,36
33862,Highlander: The Search for Vengeance (2007),Drama,ONA,1,4.56,41
31129,Only Lovers Left Alive (2013),Drama,Special,1,6,45
33859,Cats (1998),Comedy,ONA,1,3,45
9383,MacGyver: Trail to Doomsday (1994),"Comedy, Drama, Slice of Life",TV,39,7.83,147
31236,Bad Karma (2012),"Adventure, Fantasy, Shoujo",Movie,1,6,180
30060,Hunting Elephants (2013),"Action, Adventure, Fantasy",TV,26,5.33,56
33831,Dragon Ball Z: Battle of Gods (2013),"Drama, Historical",OVA,1,4.5,25
29385,Freezer (2014),"Kids, Slice of Life",TV,10,5.8,49
24883,We Are What We Are (2013),"Fantasy, Kids, Military",Special,1,7.2,65
29792,Dragon ball Z 04: Lord Slug (1991),Kids,Movie,1,4.78,93
30164,Chinese Puzzle (Casse-tête chinois) (2013),"Kids, Music",Music,1,4.42,86
25033,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),"Romance, Shoujo, Slice of Life",Special,1,7,84
24269,Ride Along (2014),"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,4.69,93
19177,Jack Ryan: Shadow Recruit (2014),"Drama, Music, School",Special,1,5.57,90
29135,Divergent (2014),"Adventure, Fantasy",Movie,1,5.91,151
29793,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Kids,Movie,1,4.59,103
7354,Ernest & Célestine (Ernest et Célestine) (2012),Historical,Movie,1,5.31,175
22755,Drift (2013),"Comedy, Game, Parody",TV,12,4.28,112
16303,"I, Frankenstein (2014)","Comedy, Sci-Fi",TV,23,6,103
8563,Better Living Through Chemistry (2014),"Adventure, Drama, Sci-Fi",Movie,1,5.52,254
14623,Nymphomaniac: Volume I (2013),"Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87
30634,Enemy (2013),"Sci-Fi, Space",Movie,1,5.2,70
17457,Wonder Woman (2009),"Adventure, Comedy",TV,26,6.75,80
5908,"Monuments Men, The (2014)",Comedy,TV,56,6.15,222
10039,The Lego Movie (2014),Comedy,Special,2,5.7,87
10040,RoboCop (2014),Comedy,Movie,1,6,107
6687,"Art of the Steal, The (2013)",Comedy,OVA,3,6,186
17689,Nymphomaniac: Volume II (2013),Drama,Movie,1,7.48,196
33262,Knights of Badassdom (2013),"Fantasy, Kids",TV,52,4.5,63
33526,Venus in Fur (La Vénus à la fourrure) (2013),"Kids, Music",Music,1,6,40
31246,Date and Switch (2014),"Adventure, Fantasy",TV,39,6.79,168
31211,"Zero Theorem, The (2013)","Action, Comedy, Kids, Sports",TV,26,7.2,86
16041,Winter's Tale (2014),"Adventure, Mecha, Sci-Fi",Special,2,5.77,111
23191,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Comedy,Movie,1,6,71
34259,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Comedy,OVA,1,6,17
31749,Cold Comes the Night (2013),Mecha,ONA,3,4.86,475
6636,Chouchou (2003),"Action, Mecha, Military, Police",TV,22,6.32,364
21433,Someone Marry Barry (2014),"Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13,4.52,178
21545,About Last Night (2014),"Action, Comedy, Fantasy",OVA,2,6.44,92
23511,"Grand Budapest Hotel, The (2014)","Action, Comedy, Game, Kids",TV,32,5.72,162
32218,"Oversimplification of Her Beauty, An (2012)","Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,2,6.43,64
17002,Bring It On: Fight to the Finish (2009),"Action, Mecha, Sci-Fi, Shounen",OVA,1,6,143
30571,That Awkward Moment (2014),"Action, Demons, Music, Sci-Fi, Shounen",OVA,1,4.82,102
8853,Interstellar (2014),"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,25,6.62,168
24927,3 Days to Kill (2014),"Adventure, Kids",Movie,1,6.5,61
31690,Welcome to the Jungle (2013),Comedy,OVA,2,5,52
9998,Non-Stop (2014),"Comedy, Drama, Police, Romance",OVA,1,6.05,116
34409,Wrinkles (Arrugas) (2011),"Comedy, Shounen",ONA,1,5.75,75
28829,"Garden of Words, The (Koto no ha no niwa) (2013)","Comedy, Fantasy, Kids",Movie,1,3.62,117
32762,300: Rise of an Empire (2014),Music,Music,1,4.79,34
10967,Particle Fever (2013),"Cars, Seinen",OVA,1,5.48,165
30818,"Bag Man, The (2014)","Action, Comedy, Mystery, Police",OVA,1,6.8,1070
25969,Mr. Peabody & Sherman (2014),Dementia,Special,1,4.04,84
19695,Under the Skin (2013),"Drama, School",ONA,24,7.43,163
32944,Need for Speed (2014),"Comedy, Kids",TV,39,4.53,318
13501,Barefoot (2014),"Comedy, Historical, Parody",ONA,10,4.45,75
13503,Veronica Mars (2014),"Comedy, Parody",TV,12,6.9,77
13505,Bad Words (2013),Comedy,TV,11,5.78,78
13511,Son of God (2014),Comedy,Movie,1,5,64
13509,Puss in Boots: The Three Diablos (2012),Comedy,Movie,1,4.29,66
13507,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),"Comedy, Historical, Parody",Movie,1,5.13,66
30923,Ocho apellidos vascos (2014),Fantasy,Movie,1,6,442
32628,Captain America: The Winter Soldier (2014),Historical,OVA,1,6.5,35
16794,Noah (2014),"Action, Sci-Fi, Shounen",Movie,1,4.22,119
30247,"Nut Job, The (2014)","Comedy, Historical, Kids",Movie,1,5.63,81
25985,King of Comedy (Hei kek ji wong) (1999),"Comedy, Kids, Sci-Fi",Special,1,5,102
25977,13 Sins (2014),"Comedy, Kids, Sci-Fi",Special,1,5.58,101
29749,Muppets Most Wanted (2014),Comedy,ONA,8,4.48,59
24901,Me and you (io e te) (2012),"Kids, Music",Music,1,3.43,102
30050,Free to Play (2014),"Comedy, Slice of Life",Special,1,6,66
32630,"Unknown Known, The (2013)","Adventure, Kids, Music",TV,50,6.14,54
5990,The Raid 2: Berandal (2014),"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,226
29711,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Dementia,Movie,1,4.25,62
26235,The Amazing Spider-Man 2 (2014),"Drama, Kids",OVA,1,5,47
33661,Calvary (2014),"Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,429
31978,Oculus (2013),"Comedy, Kids, Shounen",Movie,1,7.3,320
30955,God's Not Dead (2014),Ecchi,Movie,1,4.81,92
33534,Cold in July (2014),Comedy,ONA,1,4.7,54
33685,Rio 2 (2014),"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721
33686,"Honest Liar, An (2014)","Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,377
33687,Fading Gigolo (2013),"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377
7956,Transcendence (2014),"Comedy, Sci-Fi",TV,39,6.19,162
6760,Hatchet III (2013),Comedy,Movie,1,5.23,105
6759,"Other Woman, The (2014)","Comedy, Slice of Life",Movie,1,5.96,110
6762,"Haunted House 2, A (2014)",Comedy,Movie,1,6.15,126
6761,Mulan II (2004),Comedy,Movie,1,5.59,102
19905,Brick Mansions (2014),"Drama, School, Slice of Life",Movie,1,6.13,91
25081,Locke (2013),"Adventure, Drama",Special,2,5.27,84
22329,Neighbors (2014),"Adventure, Historical",OVA,1,6.83,79
29469,Alpha and Omega 3: The Great Wolf Games (2014),"Fantasy, Kids, Slice of Life",TV,9,5.75,50
18007,Mom's Night Out (2014),"Historical, Military",TV,Unknown,6.47,122
16554,Lucy (2014),"Mecha, Sci-Fi",Movie,1,4.13,94
10887,X-Men: Days of Future Past (2014),Comedy,TV,26,6.07,109
8258,Godzilla (2014),"Comedy, Romance",ONA,12,5.88,141
17703,Walk of Shame (2014),"Comedy, Seinen",TV,78,6.25,557
31436,Blue Ruin (2013),"Comedy, Seinen",Special,1,4.6,56
14631,Chef (2014),"Comedy, Kids",OVA,2,6.27,126
23799,Afflicted (2013),"Kids, Music",TV,50,7.3,74
32858,Blended (2014),Music,Music,1,5.51,75
30958,Begin Again (2013),"Kids, Supernatural",OVA,5,5,42
15971,Maleficent (2014),"Historical, Sci-Fi",ONA,10,4.27,121
16816,Zombeavers (2014),"Adventure, Historical, Kids",Movie,1,4.5,80
34060,At Middleton (2013),Horror,ONA,Unknown,3.89,302
30893,"Dance of Reality, The (Danza de la realidad, La) (2013)",Comedy,TV,6,4,163
27551,A Million Ways to Die in the West (2014),"Comedy, Kids",TV,Unknown,7.14,61
23189,Edge of Tomorrow (2014),Comedy,Movie,1,7.08,102
31644,Mission: Impossible - Rogue Nation (2015),Comedy,Special,1,3.57,69
23855,Midnight Chronicles (2009),"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,5.25,110
17131,Million Dollar Arm (2014),"Action, Comedy, Drama, Mecha, Sci-Fi",OVA,1,5.1,156
7750,G.B.F. (2013),"Comedy, Sci-Fi",TV,26,6,143
9869,Jimi: All Is by My Side (2013),"Comedy, Parody",Special,1,5.18,80
31746,Bad Asses (Bad Ass 2) (2014),"Comedy, Kids",TV,16,5.09,85
34207,Lilting (2014),"Comedy, Kids",TV,Unknown,6,41
19121,The Fault in Our Stars (2014),"Ecchi, Parody, Seinen",TV,2,6.15,152
23801,Tangled Ever After (2012),"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62
18317,Maps to the Stars (2014),"Drama, School, Shounen, Slice of Life",Movie,1,5.14,59
17665,22 Jump Street (2014),"Drama, Historical, Sports",Movie,1,5.83,83
3825,"Equalizer, The (2014)","Action, School, Shounen, Sports",TV,163,6.49,301
15957,How to Train Your Dragon 2 (2014),"Comedy, Kids",TV,26,5.62,84
18327,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),"Shounen, Sports",Movie,1,5,70
16572,Boyhood (2014),Sports,Movie,1,5.5,72
19437,Think Like a Man Too (2014),"Action, Fantasy, Magic",OVA,1,4.05,110
18325,Jersey Boys (2014),"Action, Demons, Shounen",Movie,1,4.33,67
18313,Nick Fury: Agent of S.H.I.E.L.D. (1998),"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,79
21485,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)","Adventure, Kids, Slice of Life",TV,26,6.29,63
13781,Transformers: Age of Extinction (2014),"Comedy, Ecchi",Special,1,6.04,137
9499,Frank (2014),"Comedy, Ecchi",OVA,3,5.64,162
30034,They Came Together (2014),"Adventure, Kids",TV,13,6.5,57
8879,Honey (Miele) (2013),"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127
29713,Planes: Fire & Rescue (2014),Dementia,Movie,1,5.67,78
18451,Tammy (2014),Drama,OVA,2,5.36,128
11625,Colourful (Karafuru) (2010),Kids,Special,1,5.67,107
25193,"Babadook, The (2014)","Fantasy, Kids",OVA,1,4.25,55
5916,Whiplash (2014),Drama,Movie,1,7,106
8451,Gone Girl (2014),Drama,OVA,1,6.35,229
26301,"Angriest Man in Brooklyn, The (2014)","Demons, Drama, Kids",OVA,1,5,54
19901,Dawn of the Planet of the Apes (2014),"Comedy, Shounen",TV,21,6.75,71
26199,Deliver Us from Evil (2014),"Adventure, Kids",OVA,7,4.78,60
2642,And So It Goes (2014),"Fantasy, Kids",Movie,1,5.28,121
2639,Sex Tape (2014),Fantasy,Movie,1,5.9,135
2636,I Origins (2014),Fantasy,Movie,1,5.35,126
6771,"Purge: Anarchy, The (2014)","Adventure, Fantasy, Kids",TV,49,6.98,179
29349,Guardians of the Galaxy (2014),"Kids, Slice of Life",Movie,1,4.62,46
24663,"Signal, The (2014)","Comedy, Slice of Life, Supernatural",TV,115,7.5,104
25299,The Expendables 3 (2014),"Drama, Sports",Movie,1,5.25,53
20077,Hercules (2014),"Comedy, Slice of Life",TV,283,6.75,75
20083,A Most Wanted Man (2014),"Comedy, Sci-Fi",TV,20,6,79
29605,Life After Beth (2014),"Action, Martial Arts",ONA,Unknown,6.53,177
27577,Felony (2013),Sports,Movie,1,5.67,68
8478,Get on Up (2014),Kids,TV,20,5.68,151
20009,Magic in the Moonlight (2014),Kids,TV,100,6.92,98
7498,Housebound (2014),Comedy,Movie,1,4.51,149
32422,The Hundred-Foot Journey (2014),"Kids, Music",Music,1,5.83,116
31555,Batman: Assault on Arkham (2014),Comedy,TV,13,6.79,155
30935,White Frog (2012),Drama,OVA,1,8,42
28367,"Den, The (2013)","Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196
30453,Jupiter Ascending (2015),"Comedy, Sci-Fi, Shounen",Special,1,7.11,152
30420,Teenage Mutant Ninja Turtles (2014),"Comedy, Sci-Fi, Shounen",Special,1,5.94,159
28371,I'll Follow You Down (2013),"Comedy, Sci-Fi, Shounen",Special,1,6.97,198
28369,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)","Comedy, Sci-Fi, Shounen",Special,2,6.84,220
30450,"Giver, The (2014)","Comedy, Sci-Fi, Shounen",Special,1,6.17,248
30449,"Pretty One, The (2013)","Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165
17307,Revenge of the Green Dragons (2014),"Drama, Seinen, Sports",OVA,1,6.15,80
31261,Let's Be Cops (2014),Dementia,Movie,1,3.4,106
29687,"Inbetweeners 2, The (2014)","Action, Adventure, Comedy, Shounen",TV,51,5.19,486
32582,"Sacrament, The (2013)","Action, Adventure, Comedy, Shounen",TV,Unknown,5.13,460
32926,Sin City: A Dame to Kill For (2014),"Action, Adventure, Comedy, Shounen",Movie,1,4.25,108
8179,If I Stay (2014),"Comedy, Sports",TV,51,5.45,105
20201,"Two Days, One Night (Deux jours, une nuit) (2014)",Comedy,TV,25,5.2,87
19907,Coherence (2013),"Drama, Historical",Movie,1,7.17,100
28117,"As Above, So Below (2014)","Demons, Horror, Kids",OVA,1,4.33,73
29431,"One I Love, The (2014)","Kids, Sports",TV,Unknown,6.11,67
9028,Headshot (2011),"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173
16257,"Guest, The (2014)",Magic,OVA,2,4.93,116
33062,Pride (2014),"Kids, Music",Music,1,5.8,40
20385,Honeymoon (2014),"Comedy, Ecchi, Parody",OVA,4,6,311
5554,The Drop (2014),"Parody, Shoujo, Sports",OVA,1,5.32,246
28087,"20,000 Days on Earth (2014)","Historical, Horror, Kids",TV,50,5.25,99
29357,The Skeleton Twins (2014),"Drama, Fantasy, Music",Music,1,5.11,69
6517,Beautiful Losers (2008),Kids,Movie,1,6.56,203
27369,"Maze Runner, The (2014)","Adventure, Comedy, Fantasy, Kids",TV,100,5,53
32010,Camp X-Ray (2014),"Comedy, Slice of Life",Special,1,6.46,95
19943,"Walk Among the Tombstones, A (2014)","Drama, Historical, Sports",Movie,1,6.67,80
23615,Laggies (2014),"Adventure, Drama, Historical, Romance",OVA,1,6.44,101
6267,La cravate (1957),"Fantasy, Horror, Magic",OVA,1,5.78,246
30026,Cesar Chavez (2014),"Comedy, Kids",TV,50,6.5,39
3243,Who Am I (Kein System Ist Sicher) (2014),Comedy,TV,13,6.55,96
33986,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)","Comedy, Parody, Slice of Life",ONA,Unknown,6.29,72
24985,This Is Where I Leave You (2014),"School, Shoujo",OVA,Unknown,5.29,141
6593,Angel's Egg (Tenshi no tamago) (1985),"Adventure, Fantasy, Kids",OVA,1,6.44,125
29423,American Sniper (2014),"Adventure, Kids, Music",Special,3,5.4,40
15137,Tusk (2014),Kids,Movie,1,4.6,150
34119,Hector and the Search for Happiness (2014),Drama,Special,1,3.33,37
10000,Horns (2014),"Comedy, Super Power, Supernatural",Special,1,6.52,148
30193,Annabelle (2014),Drama,Movie,1,5.81,163
16818,Two Night Stand (2014),"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83
18307,Dracula Untold (2014),"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89
26209,Stretch (2014),"Action, Samurai",Special,1,5,108
33114,Autómata (Automata) (2014),Dementia,Movie,1,4,60
34140,"Captive, The (2014)",Space,ONA,4,4.83,65
29395,Predestination (2014),Slice of Life,ONA,2,3.81,91
29961,Justin and the Knights of Valour (2013),"Action, Martial Arts",OVA,1,4.76,115
33792,Ward 13 (2003),"Adventure, Kids, Mecha",TV,26,8,24
33759,What We Do in the Shadows (2014),"Action, Fantasy",ONA,12,7.19,53
18443,John Wick (2014),"Shounen, Sports",OVA,1,5.23,80
19997,Plastic (2014),"Action, Comedy, Sci-Fi, Shounen",TV,26,6,78
24679,"Judge, The (2014)","Drama, Slice of Life",Special,2,5.76,139
29987,"Culture High, The (2014)",Dementia,Movie,1,4.91,57
32691,Fury (2014),"Kids, Magic",TV,26,5.24,291
33536,"Salvation, The (2014)",Fantasy,ONA,1,3.73,47
16748,St. Vincent (2014),"Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94
29857,"Rewrite, The (2014)",Drama,Special,1,4.52,64
8749,Nightcrawler (2014),Comedy,Special,1,4.45,124
29379,Big Hero 6 (2014),Mecha,Movie,1,3.75,44
18005,The Book of Life (2014),Sports,TV,26,6.44,102
32058,"Love, Rosie (2014)",Cars,ONA,1,4.52,162
23967,Time Lapse (2014),"Adventure, Kids",OVA,3,7.44,67
30010,Ex Machina (2015),Mecha,OVA,1,4.22,234
26347,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Slice of Life,ONA,4,4.33,109
30173,Mr Hublot (2013),"Action, Comedy, Historical, Samurai",TV,13,5.52,134
30071,Copenhagen (2014),"Adventure, Kids",Movie,1,4.7,78
23983,"Simpsons: The Longest Daycare, The (2012)","Drama, Historical, Kids, Shoujo",OVA,1,6.6,50
19899,Generation War (2013),"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91
19533,Christmas in Connecticut (1992),"Horror, Supernatural",OVA,1,5.35,96
10533,Leviathan (2014),Comedy,TV,13,5.75,275
33864,Reign of Assassins (2010),"Comedy, Music",ONA,2,3.58,42
10997,Zulu (2013),Comedy,TV,13,5.72,165
33872,Tangerines (2013),Comedy,ONA,1,4.4,64
30163,Life Partners (2014),"Kids, Music",Music,1,5.07,89
23973,Drive Hard (2014),"Kids, Slice of Life",TV,71,5,56
23969,New Kids Nitro (2011),"Comedy, Historical",Movie,1,6.67,77
23971,Stalingrad (2013),"Comedy, Historical",Movie,1,7.4,68
29923,Dead Snow 2: Red vs. Dead (2014),,Movie,1,4.69,103
23975,Volga - Volga (1938),"Fantasy, Kids",OVA,1,6.5,61
30342,You Are the Apple of My Eye (2011),"Comedy, Kids, Slice of Life",TV,130,6.86,123
30556,DeadHeads (2011),"Comedy, Kids",ONA,Unknown,4.8,57
22345,The Imitation Game (2014),Comedy,TV,12,3.92,77
20093,Inherent Vice (2014),"Comedy, Seinen, Slice of Life",Movie,1,6.56,67
20095,Rudderless (2014),"Comedy, Seinen, Slice of Life",OVA,2,6.25,60
8218,The Hunger Games: Mockingjay - Part 1 (2014),Fantasy,Movie,1,5.71,251
33659,Sex Ed (2014),"Comedy, Magic, Slice of Life",Special,1,5.15,444
29919,Exodus: Gods and Kings (2014),Kids,Movie,1,5.24,124
33842,Wild Tales (2014),Kids,TV,25,8.5,24
13423,Jetsons: The Movie (1990),Adventure,OVA,1,5.14,109
30121,Ski School (1991),"Adventure, Kids",TV,Unknown,4,40
17623,Dumb and Dumber To (2014),"Comedy, Kids",TV,130,4.86,85
29179,The Longest Week (2014),"Kids, Music",Music,1,4.2,85
23343,Miss Meadows (2014),"Fantasy, Slice of Life",Movie,1,6.5,77
25633,Too Many Cooks (2014),"Adventure, Kids",OVA,1,6.67,45
